ID,Name,User,TimeStamp,NetworkGen,NetworkType,Active,MCC,MNC,LAC,CID,PSC,RSSI
513,Василеостровская 3,alex,1417272430088,3G,HSDPA,1,250,2,7803,8291749,-1,-113
,ServiceLog,alex,1417272430959,3G,HSDPA,1,250,2,7803,8291749,-1,-113
,ServiceLog,alex,1417272432295,3G,HSDPA,1,250,2,7803,8291749,-1,-113
,ServiceLog,alex,1417272433536,3G,HSDPA,1,250,2,7803,8291749,-1,-113
,ServiceLog,alex,1417272434756,3G,HSDPA,1,250,2,7803,8291749,-1,-113
,ServiceLog,alex,1417272436067,3G,HSDPA,1,250,2,7803,8291749,-1,-113
,ServiceLog,alex,1417272437290,3G,HSDPA,1,250,2,7803,8291749,-1,-113
,ServiceLog,alex,1417272438524,3G,HSDPA,1,250,2,7803,8291749,-1,-113
,ServiceLog,alex,1417272439718,3G,HSDPA,1,250,2,7803,8291749,-1,-113
,ServiceLog,alex,1417272441569,3G,HSDPA,1,250,2,7803,8291749,-1,-113
,ServiceLog,alex,1417272444306,3G,HSDPA,1,250,2,7803,8291749,-1,-113
,ServiceLog,alex,1417272446981,3G,HSDPA,1,250,2,7803,8291749,-1,-113
,ServiceLog,alex,1417272449083,3G,HSDPA,1,250,2,7803,8291749,-1,-113
,ServiceLog,alex,1417272450323,3G,HSDPA,1,250,2,7803,8291749,-1,-113
,ServiceLog,alex,1417272451529,3G,HSDPA,1,250,2,7803,8291749,-1,-113
,ServiceLog,alex,1417272452744,3G,HSDPA,1,250,2,7803,8291749,-1,-113
514,Василеостровская 4,alex,1417272452795,3G,HSDPA,1,250,2,7803,8291749,-1,-113
,ServiceLog,alex,1417272454160,3G,HSDPA,1,250,2,7803,8291749,-1,-113
,ServiceLog,alex,1417272455373,3G,HSDPA,1,250,2,7803,8291749,-1,-113
,ServiceLog,alex,1417272456733,3G,HSDPA,1,250,2,7803,8291749,-1,-113
,ServiceLog,alex,1417272457963,3G,HSDPA,1,250,2,7803,8291749,-1,-113
,ServiceLog,alex,1417272459226,3G,HSDPA,1,250,2,7803,8291749,-1,-113
,ServiceLog,alex,1417272460488,3G,HSDPA,1,250,2,7803,8291749,-1,-113
,ServiceLog,alex,1417272461759,3G,HSDPA,1,250,2,7803,8291749,-1,-113
,ServiceLog,alex,1417272462956,3G,HSDPA,1,250,2,7803,8291749,-1,-113
,ServiceLog,alex,1417272464145,3G,HSDPA,1,250,2,7803,8291749,-1,-113
,ServiceLog,alex,1417272465380,3G,HSDPA,1,250,2,7803,8291749,-1,-113
,ServiceLog,alex,1417272466586,3G,HSDPA,1,250,2,7803,8291749,-1,-113
,ServiceLog,alex,1417272467878,3G,HSDPA,1,250,2,7803,8291749,-1,-113
,ServiceLog,alex,1417272469068,3G,HSDPA,1,250,2,7803,8291749,-1,-113
,ServiceLog,alex,1417272470294,3G,HSDPA,1,250,2,7803,8291749,-1,-113
,ServiceLog,alex,1417272471524,3G,HSDPA,1,250,2,7803,8291749,-1,-113
,ServiceLog,alex,1417272472745,3G,HSDPA,1,250,2,7803,8291749,-1,-113
,ServiceLog,alex,1417272473940,3G,HSDPA,1,250,2,7803,8291749,-1,-113
,ServiceLog,alex,1417272475207,3G,HSDPA,1,250,2,7803,8291749,-1,-113
,ServiceLog,alex,1417272476416,3G,HSDPA,1,250,2,7803,8291749,-1,-113
,ServiceLog,alex,1417272477720,3G,HSDPA,1,250,2,7803,8291749,-1,-113
,ServiceLog,alex,1417272478937,3G,HSDPA,1,250,2,7803,8291749,-1,-113
,ServiceLog,alex,1417272480115,3G,HSDPA,1,250,2,7803,8291749,-1,-113
,ServiceLog,alex,1417272481402,3G,HSDPA,1,250,2,7803,8291749,-1,-113
,ServiceLog,alex,1417272482628,3G,HSDPA,1,250,2,7803,8291749,-1,-113
,ServiceLog,alex,1417272483846,3G,HSDPA,1,250,2,7803,8291749,-1,-113
,ServiceLog,alex,1417272485053,3G,HSDPA,1,250,2,7803,8291748,-1,-113
,ServiceLog,alex,1417272486272,3G,HSDPA,1,250,2,7803,8291748,-1,-113
,ServiceLog,alex,1417272487494,3G,HSDPA,1,250,2,7803,8291748,-1,-113
,ServiceLog,alex,1417272488774,3G,HSDPA,1,250,2,7803,8291748,-1,-113
,ServiceLog,alex,1417272489978,3G,HSDPA,1,250,2,7803,8291748,-1,-113
,ServiceLog,alex,1417272491203,3G,HSDPA,1,250,2,7803,8291748,-1,-113
,ServiceLog,alex,1417272492433,3G,HSDPA,1,250,2,7803,8291748,-1,-113
,ServiceLog,alex,1417272493659,3G,HSDPA,1,250,2,7803,8291748,-1,-113
,ServiceLog,alex,1417272494927,3G,HSDPA,1,250,2,7803,17501,-1,0
,ServiceLog,alex,1417272496163,2G,EDGE,1,250,2,7803,17501,-1,0
,ServiceLog,alex,1417272497497,2G,EDGE,1,250,2,7803,17501,-1,0
,ServiceLog,alex,1417272498718,2G,EDGE,1,250,2,7803,17501,-1,0
,ServiceLog,alex,1417272499919,2G,EDGE,1,250,2,7803,17501,-1,0
,ServiceLog,alex,1417272501158,2G,EDGE,1,250,2,7803,17501,-1,0
,ServiceLog,alex,1417272502371,2G,EDGE,1,250,2,7803,17501,-1,0
,ServiceLog,alex,1417272503595,2G,EDGE,1,250,2,7803,17501,-1,0
,ServiceLog,alex,1417272504778,2G,EDGE,1,250,2,7803,17501,-1,0
,ServiceLog,alex,1417272505986,2G,EDGE,1,250,2,7803,17501,-1,0
,ServiceLog,alex,1417272507205,2G,EDGE,1,250,2,7803,17501,-1,0
,ServiceLog,alex,1417272508509,2G,EDGE,1,250,2,7803,17501,-1,0
,ServiceLog,alex,1417272509759,2G,EDGE,1,250,2,7803,17501,-1,0
,ServiceLog,alex,1417272510966,2G,EDGE,1,250,2,7803,17501,-1,0
,ServiceLog,alex,1417272512191,2G,EDGE,1,250,2,7803,17501,-1,0
,ServiceLog,alex,1417272513419,2G,EDGE,1,250,2,7803,17501,-1,0
,ServiceLog,alex,1417272514634,2G,EDGE,1,250,2,7803,17501,-1,0
,ServiceLog,alex,1417272515856,2G,EDGE,1,250,2,7803,17501,-1,0
,ServiceLog,alex,1417272517168,2G,EDGE,1,250,2,7803,17501,-1,0
,ServiceLog,alex,1417272518400,2G,EDGE,1,250,2,7803,17501,-1,0
,ServiceLog,alex,1417272519644,2G,EDGE,1,250,2,7803,17501,-1,0
,ServiceLog,alex,1417272520885,2G,EDGE,1,250,2,7803,17501,-1,0
,ServiceLog,alex,1417272522192,2G,EDGE,1,250,2,7803,17501,-1,0
,ServiceLog,alex,1417272523396,2G,EDGE,1,250,2,7803,17501,-1,0
,ServiceLog,alex,1417272524607,2G,EDGE,1,250,2,7803,17501,-1,0
,ServiceLog,alex,1417272525830,2G,EDGE,1,250,2,7803,17501,-1,0
,ServiceLog,alex,1417272527069,2G,EDGE,1,250,2,7803,17501,-1,0
,ServiceLog,alex,1417272528264,2G,EDGE,1,250,2,7803,17501,-1,0
,ServiceLog,alex,1417272529456,2G,EDGE,1,250,2,7803,17501,-1,0
,ServiceLog,alex,1417272530720,2G,EDGE,1,250,2,7803,17501,-1,0
,ServiceLog,alex,1417272531950,2G,EDGE,1,250,2,7803,17501,-1,0
,ServiceLog,alex,1417272533172,2G,EDGE,1,250,2,7803,17501,-1,0
,ServiceLog,alex,1417272534394,2G,EDGE,1,250,2,7803,17501,-1,0
,ServiceLog,alex,1417272535676,2G,EDGE,1,250,2,7803,17501,-1,0
,ServiceLog,alex,1417272536909,2G,EDGE,1,250,2,7803,17501,-1,0
,ServiceLog,alex,1417272538478,2G,EDGE,1,250,2,7803,17501,-1,0
,ServiceLog,alex,1417272539713,2G,EDGE,1,250,2,7803,17501,-1,0
,ServiceLog,alex,1417272540964,2G,EDGE,1,250,2,7803,17501,-1,0
,ServiceLog,alex,1417272542203,2G,EDGE,1,250,2,7803,17501,-1,0
,ServiceLog,alex,1417272543384,2G,EDGE,1,250,2,7803,17501,-1,0
,ServiceLog,alex,1417272544605,unknown,unknown,1,-1,-1,-1,-1,-1,-1
,ServiceLog,alex,1417272545996,3G,HSDPA,1,250,2,7803,8315950,-1,0
,ServiceLog,alex,1417272547845,3G,HSDPA,1,250,2,7803,8315950,-1,-113
,ServiceLog,alex,1417272549035,3G,HSDPA,1,250,2,7803,8315950,-1,-113
,ServiceLog,alex,1417272550269,3G,HSDPA,1,250,2,7803,8315950,-1,-113
,ServiceLog,alex,1417272551568,3G,HSDPA,1,250,2,7803,8315950,-1,-113
