ID,Name,User,TimeStamp,NetworkGen,NetworkType,Active,MCC,MNC,LAC,CID,PSC,RSSI
512,Василеостровская 2,alex,1417281051365,3G,HSDPA,1,250,2,7803,8291748,-1,-113
,ServiceLog,alex,1417281051637,3G,HSDPA,1,250,2,7803,8291748,-1,-113
,ServiceLog,alex,1417281052834,3G,HSDPA,1,250,2,7803,8291748,-1,-113
,ServiceLog,alex,1417281054091,3G,HSDPA,1,250,2,7803,8291748,-1,-113
,ServiceLog,alex,1417281055341,3G,HSDPA,1,250,2,7803,8291748,-1,-113
,ServiceLog,alex,1417281056518,3G,HSDPA,1,250,2,7803,8291748,-1,-113
,ServiceLog,alex,1417281057715,3G,HSDPA,1,250,2,7803,8291748,-1,-113
,ServiceLog,alex,1417281058957,3G,HSDPA,1,250,2,7803,8291748,-1,-113
,ServiceLog,alex,1417281060142,3G,HSDPA,1,250,2,7803,8291748,-1,-113
,ServiceLog,alex,1417281061382,3G,HSDPA,1,250,2,7803,8291748,-1,-113
,ServiceLog,alex,1417281063806,3G,HSDPA,1,250,2,7803,8291748,-1,-113
,ServiceLog,alex,1417281066601,3G,HSDPA,1,250,2,7803,8291748,-1,-113
,ServiceLog,alex,1417281069159,3G,HSDPA,1,250,2,7803,8291748,-1,-113
,ServiceLog,alex,1417281070394,3G,HSDPA,1,250,2,7803,8291748,-1,-113
,ServiceLog,alex,1417281071604,3G,HSDPA,1,250,2,7803,8291748,-1,-113
,ServiceLog,alex,1417281072813,3G,HSDPA,1,250,2,7803,8291748,-1,-113
,ServiceLog,alex,1417281074026,3G,HSDPA,1,250,2,7803,8291748,-1,-113
,ServiceLog,alex,1417281075229,3G,HSDPA,1,250,2,7803,8291748,-1,-113
,ServiceLog,alex,1417281076422,3G,HSDPA,1,250,2,7803,8291748,-1,-113
,ServiceLog,alex,1417281077605,3G,HSDPA,1,250,2,7803,8291748,-1,-113
,ServiceLog,alex,1417281078815,3G,HSDPA,1,250,2,7803,8291748,-1,-113
,ServiceLog,alex,1417281080243,3G,HSDPA,1,250,2,7803,8291748,-1,-113
,ServiceLog,alex,1417281081466,3G,HSDPA,1,250,2,7803,8291748,-1,-113
,ServiceLog,alex,1417281082627,3G,HSDPA,1,250,2,7803,8291748,-1,-113
,ServiceLog,alex,1417281083845,3G,HSDPA,1,250,2,7803,8291748,-1,-113
513,Василеостровская 3,alex,1417281084550,3G,HSDPA,1,250,2,7803,8291748,-1,-113
