,index,Active,CID,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,PSC,Power,TimeStamp,User,race_id,ratio,segment_end_id,segment_start_id,session_id,source_file,x,y,laccid,segment,netOperators,rawPower,NumRaces,NumUsers,coeffs,controls,method,maxCorrMinDelta
3639,32454,1,350,,7736,250,2,ServiceLog,2G,EDGE,-1,-103.0,1435917385203,Anna,1435914537,0.784693450708,73,74,244724959.0,074-073-201507031255-Anna-move.csv,37.6345711986,55.7306560001,7736-350,074-073,25002,-109,1,2,0.867540006942,1.0,byCorr,1.0
3650,32465,1,370,,7736,250,2,ServiceLog,2G,EDGE,-1,-65.0,1435917392421,Anna,1435914537,0.902817989337,73,74,244724959.0,074-073-201507031255-Anna-move.csv,37.6361924511,55.7312933243,7736-370,074-073,25002,-65,1,2,0.975586369061,1.0,byCorr,1.0
3886,33310,1,350,,7736,250,2,ServiceLog,2G,EDGE,-1,-113.0,1435917090809,Anna,1435914255,0.49721937915,75,74,244724959.0,074-075-201507031250-Anna-move.csv,37.6154732555,55.72831,7736-350,074-075,25002,-113,3,2,0.636172487935,1.0,byCorr,1.0
3802,33226,1,350,,7736,250,2,ServiceLog,2G,EDGE,-1,-95.0,1435914961882,Andrey,1435914913,0.540339917689,75,74,244724959.0,074-075-201507031215-Andrey-move.csv,37.6148927061,55.7283159693,7736-350,074-075,25002,-99,3,2,0.813281853663,1.0,byCorr,1.0
4012,33436,1,341,752.0,7736,250,2,Октябрьская (КЛЦ) 2,2G,EDGE,-1,-81.0,1435917793632,Anna,1435914913,0.994947416809,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6092574616,55.7295394482,7736-341,074-075,25002,-81,2,2,0.412416969232,1.0,byCorr,1.0
4223,33912,1,341,,7736,250,2,ServiceLog,2G,EDGE,-1,-109.0,1435908036132,Anna,1435904753,0.455588588327,74,75,828403345.0,075-074-201507031020-Anna-move.csv,37.6147696206,55.7281215531,7736-341,075-074,25002,-113,2,3,0.816466063275,1.0,byCorr,1.0
4046,33735,1,341,,7736,250,2,ServiceLog,2G,EDGE,-1,-97.0,1435904719558,vlad,1435904753,0.450114378221,74,75,828403345.0,075-074-201507030924-vlad-move.csv,37.6146950275,55.728124422,7736-341,075-074,25002,-97,2,3,0.954572005497,1.0,byCorr,1.0
4297,33991,1,341,,7736,250,2,ServiceLog,2G,EDGE,-1,-103.0,1435914469361,Andrey,1435914434,0.462246570482,74,75,244724959.0,075-074-201507031207-Andrey-move.csv,37.6148603441,55.7281180637,7736-341,075-074,25002,-105,2,2,0.936361520673,1.0,byCorr,1.0
4254,33943,1,350,,7736,250,2,ServiceLog,2G,EDGE,-1,-57.0,1435908066260,Anna,1435904753,0.93638464345,74,75,828403345.0,075-074-201507031020-Anna-move.csv,37.6212979627,55.7284688061,7736-350,075-074,25002,-57,2,2,0.975180393898,1.0,byCorr,1.0
4434,34128,1,350,,7736,250,2,ServiceLog,2G,EDGE,-1,-59.0,1435917292541,Anna,1435914434,0.958019800416,74,75,244724959.0,075-074-201507031253-Anna-move.csv,37.6215911358,55.7284896178,7736-350,075-074,25002,-59,2,2,0.964064058057,1.0,byCorr,1.0
7286,51844,1,340,,7736,250,2,ServiceLog,2G,EDGE,-1,-103.0,1435850653107,Andrey,1435850611,0.408063814601,99,98,597905036.0,098-099-201507021823-Andrey-move.csv,37.6072596415,55.7264321412,7736-340,098-099,25002,-103,7,3,0.974711785171,1.0,byCorr,1.0
7410,51991,1,340,,7736,250,2,ServiceLog,2G,EDGE,-1,-99.0,1435850958711,Andrey,1435850918,0.378771095263,99,98,597905036.0,098-099-201507021828-Andrey-move.csv,37.6072643847,55.7267745941,7736-340,098-099,25002,-99,7,3,0.892380650463,1.0,byCorr,1.0
7366,51947,1,340,,7736,250,2,ServiceLog,2G,EDGE,-1,-95.0,1435850902366,vlad,1435850918,0.467603070229,99,98,597905036.0,098-099-201507021827-vlad-move.csv,37.6072500005,55.7257360753,7736-340,098-099,25002,-95,7,3,0.939820426953,1.0,byCorr,1.0
7555,52164,1,340,,7736,250,2,ServiceLog,2G,EDGE,-1,-103.0,1435851248194,Andrey,1435851203,0.448906556502,99,98,597905036.0,098-099-201507021833-Andrey-move.csv,37.6072530279,55.7259546553,7736-340,098-099,25002,-103,7,3,0.965717736605,1.0,byCorr,1.0
7485,52094,1,340,,7736,250,2,ServiceLog,2G,EDGE,-1,-93.0,1435851184133,vlad,1435851203,0.447480612731,99,98,597905036.0,098-099-201507021832-vlad-move.csv,37.6072532588,55.7259713258,7736-340,098-099,25002,-93,7,3,0.97847883558,1.0,byCorr,1.0
7854,52693,1,340,,7736,250,2,ServiceLog,2G,EDGE,-1,-103.0,1435915226779,Andrey,1435915183,0.423991500313,99,98,244724959.0,098-099-201507031219-Andrey-move.csv,37.6072570624,55.7262459339,7736-340,098-099,25002,-103,7,2,0.925997980498,1.0,byCorr,1.0
7932,52789,1,340,,7736,250,2,ServiceLog,2G,EDGE,-1,-105.0,1435916339419,Andrey,1435916299,0.386303585407,99,98,244724959.0,098-099-201507031238-Andrey-move.csv,37.607263165,55.7266865342,7736-340,098-099,25002,-105,7,2,0.949108320789,1.0,byCorr,1.0
7319,51900,1,1000,992.0,7736,250,2,Шаболовская 2,2G,EDGE,-1,-63.0,1435850711344,Andrey,1435850611,0.995196355382,99,98,597905036.0,098-099-201507021823-Andrey-move.csv,37.6079007964,55.7195859302,7736-1000,098-099,25002,-73,6,3,0.428948203783,1.0,byCorr,1.0
7683,52389,1,1000,,7736,250,2,ServiceLog,2G,EDGE,-1,-79.0,1435853958542,Anna,1435850611,0.98759390154,99,98,597905036.0,098-099-201507021917-Anna-move.csv,37.6078862304,55.7196744475,7736-1000,098-099,25002,-79,6,3,0.826640222586,1.0,byCorr,1.0
8227,53471,1,1000,,7736,250,2,ServiceLog,2G,EDGE,-1,-95.0,1435850500827,Andrey,1435850455,0.468433629885,98,99,597905036.0,099-098-201507021820-Andrey-move.csv,37.6076268533,55.724899385,7736-1000,099-098,25002,-95,5,3,0.959611121398,1.0,byCorr,1.0
8145,53389,1,1000,,7736,250,2,ServiceLog,2G,EDGE,-1,-89.0,1435850436589,vlad,1435850455,0.468094149529,98,99,597905036.0,099-098-201507021819-vlad-move.csv,37.6076267458,55.7248955395,7736-1000,099-098,25002,-89,5,3,0.935032916911,1.0,byCorr,1.0
8384,53639,1,1000,,7736,250,2,ServiceLog,2G,EDGE,-1,-95.0,1435850809959,Andrey,1435850763,0.505920000208,98,99,597905036.0,099-098-201507021826-Andrey-move.csv,37.6076387142,55.7253240085,7736-1000,099-098,25002,-95,5,3,0.851877414253,1.0,byCorr,1.0
8316,53571,1,1000,,7736,250,2,ServiceLog,2G,EDGE,-1,-85.0,1435850748723,vlad,1435850763,0.538016839105,98,99,597905036.0,099-098-201507021824-vlad-move.csv,37.6076488698,55.7256875789,7736-1000,099-098,25002,-85,5,3,0.899295161264,1.0,byCorr,1.0
8549,53817,1,1000,,7736,250,2,ServiceLog,2G,EDGE,-1,-101.0,1435851107508,Andrey,1435851060,0.512752956378,98,99,597905036.0,099-098-201507021831-Andrey-move.csv,37.6076408762,55.7254014077,7736-1000,099-098,25002,-101,5,3,0.972372983841,1.0,byCorr,1.0
8465,53733,1,1000,,7736,250,2,ServiceLog,2G,EDGE,-1,-89.0,1435851043280,vlad,1435851060,0.505657003217,98,99,597905036.0,099-098-201507021829-vlad-move.csv,37.607638631,55.7253210294,7736-1000,099-098,25002,-89,5,3,0.936887432465,1.0,byCorr,1.0
8875,54334,1,1000,,7736,250,2,ServiceLog,2G,EDGE,-1,-97.0,1435904361079,Andrey,1435904316,0.502482627735,98,99,828403345.0,099-098-201507030918-Andrey-move.csv,37.6076376266,55.7252850721,7736-1000,099-098,25002,-97,5,3,0.94640011792,1.0,byCorr,1.0
8799,54258,1,1000,,7736,250,2,ServiceLog,2G,EDGE,-1,-93.0,1435904297587,vlad,1435904316,0.545081970508,98,99,828403345.0,099-098-201507030917-vlad-move.csv,37.6076511053,55.7257676072,7736-1000,099-098,25002,-93,5,3,0.957926153958,1.0,byCorr,1.0
9014,54585,1,1000,,7736,250,2,ServiceLog,2G,EDGE,-1,-101.0,1435916129578,Andrey,1435916076,0.504352731541,98,99,244724959.0,099-098-201507031234-Andrey-move.csv,37.6076382183,55.7253062555,7736-1000,099-098,25002,-101,5,2,0.980106375697,1.0,byCorr,1.0
8572,53847,1,340,,7736,250,2,ServiceLog,2G,EDGE,-1,-51.0,1435851138460,Andrey,1435851060,0.902328858142,98,99,597905036.0,099-098-201507021831-Andrey-move.csv,37.6105479221,55.7291148439,7736-340,099-098,25002,-51,5,3,0.741486600697,1.0,byCorr,1.0
9053,54636,1,340,982.0,7736,250,2,Октябрьская (КРЛ) 2,2G,EDGE,-1,-77.0,1435916180956,Andrey,1435916076,0.984853547572,98,99,244724959.0,099-098-201507031234-Andrey-move.csv,37.6117504956,55.7297503228,7736-340,099-098,25002,-77,5,2,0.705633383205,1.0,byCorr,1.0
9625,56948,1,1010,,7736,250,2,ServiceLog,2G,EDGE,-1,-69.0,1435918248464,Anna,1435915305,0.993278144285,100,99,244724959.0,099-100-201507031308-Anna-move.csv,37.5861404079,55.707801663,7736-1010,099-100,25002,-69,5,2,0.723670703632,1.0,byCorr,1.0
9283,56174,1,1000,,7736,250,2,ServiceLog,2G,EDGE,-1,-103.0,1435851372493,Andrey,1435851320,0.342597325943,100,99,597905036.0,099-100-201507021835-Andrey-move.csv,37.6043738651,55.7138392063,7736-1000,099-100,25002,-103,3,3,0.98592818603,1.0,byCorr,1.0
9209,56100,1,1000,,7736,250,2,ServiceLog,2G,EDGE,-1,-91.0,1435851309234,vlad,1435851320,0.347861927915,100,99,597905036.0,099-100-201507021834-vlad-move.csv,37.6042438773,55.7137699309,7736-1000,099-100,25002,-91,3,3,0.936158753663,1.0,byCorr,1.0
9416,56478,1,1000,,7736,250,2,ServiceLog,2G,EDGE,-1,-105.0,1435915359151,Andrey,1435915305,0.343866554626,100,99,244724959.0,099-100-201507031221-Andrey-move.csv,37.6043425267,55.7138225049,7736-1000,099-100,25002,-105,3,2,0.9582970077,1.0,byCorr,1.0
9501,56623,1,1000,,7736,250,2,ServiceLog,2G,EDGE,-1,-101.0,1435916479581,Andrey,1435916431,0.296870667462,100,99,244724959.0,099-100-201507031240-Andrey-move.csv,37.6055028978,55.714440905,7736-1000,099-100,25002,-101,3,2,0.98271451501,1.0,byCorr,1.0
9911,58157,1,1010,,7736,250,2,ServiceLog,2G,EDGE,-1,-105.0,1435904198434,Andrey,1435904128,0.404379141442,99,100,828403345.0,100-099-201507030915-Andrey-move.csv,37.5983159006,55.7104603609,7736-1010,100-099,25002,-105,3,3,0.982982897101,1.0,byCorr,1.0
9827,58073,1,1010,,7736,250,2,ServiceLog,2G,EDGE,-1,-99.0,1435904132949,vlad,1435904128,0.420318192256,99,100,828403345.0,100-099-201507030914-vlad-move.csv,37.5987560208,55.7106450567,7736-1010,100-099,25002,-99,3,3,0.975676113004,1.0,byCorr,1.0
10072,58568,1,1010,,7736,250,2,ServiceLog,2G,EDGE,-1,-103.0,1435915954001,Andrey,1435915883,0.416658080734,99,100,244724959.0,100-099-201507031231-Andrey-move.csv,37.5986610828,55.7105984332,7736-1010,100-099,25002,-103,3,2,0.972123250762,1.0,byCorr,1.0
10205,59008,1,1010,,7736,250,2,ServiceLog,2G,EDGE,-1,-101.0,1435915534535,Andrey,1435915497,0.202985768202,101,100,244724959.0,100-101-201507031224-Andrey-move.csv,37.5811262545,55.7042678817,7736-1010,100-101,25002,-101,1,2,0.98197187393,1.0,byCorr,1.0
10315,59877,1,1020,,7736,250,2,ServiceLog,2G,EDGE,-1,-85.0,1435903840170,vlad,1435903861,0.175542640092,100,101,828403345.0,101-100-201507030909-vlad-move.csv,37.5755571006,55.6913453947,7736-1020,101-100,25002,-87,2,2,0.978912696262,1.0,byCorr,1.0
10430,60430,1,1020,,7736,250,2,ServiceLog,2G,EDGE,-1,-105.0,1435915743897,Andrey,1435915698,0.262701908461,100,101,244724959.0,101-100-201507031228-Andrey-move.csv,37.5762408024,55.6931741186,7736-1020,101-100,25002,-105,2,2,0.986764727608,1.0,byCorr,1.0
14946,89777,1,160,,7763,250,2,ServiceLog,2G,EDGE,-1,-103.0,1435909510624,Andrey,1435909460,0.360613865987,219,151,77603657.0,151-219-201507031044-Andrey-move.csv,37.6515945058,55.7615534958,7763-160,151-219,25002,-107,5,2,0.770515495459,1.0,byCorr,1.0
15623,90742,1,160,,7763,250,2,ServiceLog,2G,EDGE,-1,-113.0,1435913241771,Anna,1435909946,0.324569503863,219,151,77603657.0,151-219-201507031146-Anna-move.csv,37.652127965,55.7611356914,7763-160,151-219,25002,-113,5,2,0.636064479882,1.0,byCorr,1.0
15210,90041,1,160,,7763,250,2,ServiceLog,2G,EDGE,-1,-105.0,1435910453072,Andrey,1435910406,0.324781855319,219,151,77603657.0,151-219-201507031100-Andrey-move.csv,37.652124822,55.7611381528,7763-160,151-219,25002,-107,5,2,0.80250651559,1.0,byCorr,1.0
15349,90180,1,160,,7763,250,2,ServiceLog,2G,EDGE,-1,-97.0,1435910952736,Andrey,1435910902,0.328632899765,219,151,77603657.0,151-219-201507031108-Andrey-move.csv,37.652067823,55.7611827906,7763-160,151-219,25002,-101,5,2,0.70610946836,1.0,byCorr,1.0
15574,90543,1,640,,7763,250,2,ServiceLog,2G,EDGE,-1,-71.0,1435912841248,Anna,1435909460,0.993551582251,219,151,77603657.0,151-219-201507031138-Anna-move.csv,37.639952303,55.7670085433,7763-640,151-219,25002,-71,5,2,0.914038700583,1.0,byCorr,1.0
15162,89993,1,640,2192.0,7763,250,2,Сретенский бульвар 2,2G,EDGE,-1,-73.0,1435910081119,Andrey,1435909946,0.994419129957,219,151,77603657.0,151-219-201507031052-Andrey-move.csv,37.6399304673,55.7670100847,7763-640,151-219,25002,-75,5,2,0.843372999616,1.0,byCorr,1.0
15845,90964,1,640,,7763,250,2,ServiceLog,2G,EDGE,-1,-83.0,1435913793328,Anna,1435910406,0.991299874928,219,151,77603657.0,151-219-201507031154-Anna-move.csv,37.6400089772,55.7670045428,7763-640,151-219,25002,-87,5,2,0.840925458891,1.0,byCorr,1.0
15990,91109,1,640,2192.0,7763,250,2,Сретенский бульвар 2,2G,EDGE,-1,-75.0,1435914298012,Anna,1435910902,0.991221600382,219,151,77603657.0,151-219-201507031202-Anna-move.csv,37.6400109473,55.7670044037,7763-640,151-219,25002,-85,5,2,0.842725654853,1.0,byCorr,1.0
17775,100808,1,640,,7763,250,2,ServiceLog,2G,EDGE,-1,-81.0,1435909773645,Andrey,1435909691,0.577085528031,151,219,77603657.0,219-151-201507031048-Andrey-move.csv,37.6506267482,55.7621177364,7763-640,219-151,25002,-83,3,2,0.933098689783,1.0,byCorr,1.0
17923,100956,1,640,,7763,250,2,ServiceLog,2G,EDGE,-1,-81.0,1435910280923,Andrey,1435910194,0.567802125145,151,219,77603657.0,219-151-201507031056-Andrey-move.csv,37.6504928345,55.7622260076,7763-640,219-151,25002,-83,3,2,0.844508799024,1.0,byCorr,1.0
18068,101101,1,640,,7763,250,2,ServiceLog,2G,EDGE,-1,-81.0,1435910743434,Andrey,1435910663,0.586891773407,151,219,77603657.0,219-151-201507031104-Andrey-move.csv,37.6507682431,55.7620033823,7763-640,219-151,25002,-83,3,2,0.793042490121,1.0,byCorr,1.0
18313,101346,1,160,,7763,250,2,ServiceLog,2G,EDGE,-1,-77.0,1435913078650,Anna,1435909691,0.972591077874,151,219,77603657.0,219-151-201507031142-Anna-move.csv,37.6561472936,55.7574367968,7763-160,219-151,25002,-77,3,2,0.957089758507,1.0,byCorr,1.0
18533,101566,1,160,,7763,250,2,ServiceLog,2G,EDGE,-1,-77.0,1435913594329,Anna,1435910194,0.992194170312,151,219,77603657.0,219-151-201507031150-Anna-move.csv,37.6564353126,55.7572102213,7763-160,219-151,25002,-83,3,2,0.944198994424,1.0,byCorr,1.0
18721,101754,1,160,,7763,250,2,ServiceLog,2G,EDGE,-1,-71.0,1435914043636,Anna,1435910663,0.978860821064,151,219,77603657.0,219-151-201507031158-Anna-move.csv,37.656239412,55.7573643303,7763-160,219-151,25002,-71,3,2,0.949108674187,1.0,byCorr,1.0
