ID,Name,User,TimeStamp,NetworkGen,NetworkType,Active,MCC,MNC,LAC,CID,PSC,RSSI
512,Василеостровская 2,alex,1417272392979,3G,HSDPA,1,250,2,7803,8291748,-1,-113
,ServiceLog,alex,1417272393816,3G,HSDPA,1,250,2,7803,8291748,-1,-113
,ServiceLog,alex,1417272395095,3G,HSDPA,1,250,2,7803,8291748,-1,-113
,ServiceLog,alex,1417272396322,3G,HSDPA,1,250,2,7803,8291748,-1,-113
,ServiceLog,alex,1417272397524,3G,HSDPA,1,250,2,7803,8291748,-1,-113
,ServiceLog,alex,1417272398788,3G,HSDPA,1,250,2,7803,8291748,-1,-113
,ServiceLog,alex,1417272400015,3G,HSDPA,1,250,2,7803,8291748,-1,-113
,ServiceLog,alex,1417272401233,3G,HSDPA,1,250,2,7803,8291748,-1,-113
,ServiceLog,alex,1417272402453,3G,HSDPA,1,250,2,7803,8291748,-1,-113
,ServiceLog,alex,1417272403720,3G,HSDPA,1,250,2,7803,8291748,-1,-113
,ServiceLog,alex,1417272404954,3G,HSDPA,1,250,2,7803,8291748,-1,-113
,ServiceLog,alex,1417272406230,3G,HSDPA,1,250,2,7803,8291748,-1,-113
,ServiceLog,alex,1417272407456,3G,HSDPA,1,250,2,7803,8291748,-1,-113
,ServiceLog,alex,1417272408765,3G,HSDPA,1,250,2,7803,8291748,-1,-113
,ServiceLog,alex,1417272409994,3G,HSDPA,1,250,2,7803,8291748,-1,-113
,ServiceLog,alex,1417272411219,3G,HSDPA,1,250,2,7803,8291748,-1,-113
,ServiceLog,alex,1417272412429,3G,HSDPA,1,250,2,7803,8291748,-1,-113
,ServiceLog,alex,1417272413773,3G,HSDPA,1,250,2,7803,8291748,-1,-113
,ServiceLog,alex,1417272415014,3G,HSDPA,1,250,2,7803,8291748,-1,-113
,ServiceLog,alex,1417272416231,3G,HSDPA,1,250,2,7803,8291748,-1,-113
,ServiceLog,alex,1417272417421,3G,HSDPA,1,250,2,7803,8291748,-1,-113
,ServiceLog,alex,1417272418654,3G,HSDPA,1,250,2,7803,8291748,-1,-113
,ServiceLog,alex,1417272419886,3G,HSDPA,1,250,2,7803,8291749,-1,-113
,ServiceLog,alex,1417272421140,3G,HSDPA,1,250,2,7803,8291749,-1,-113
,ServiceLog,alex,1417272422326,3G,HSDPA,1,250,2,7803,8291749,-1,-113
,ServiceLog,alex,1417272423631,3G,HSDPA,1,250,2,7803,8291749,-1,-113
,ServiceLog,alex,1417272424869,3G,HSDPA,1,250,2,7803,8291749,-1,-113
,ServiceLog,alex,1417272426092,3G,HSDPA,1,250,2,7803,8291749,-1,-113
,ServiceLog,alex,1417272427279,3G,HSDPA,1,250,2,7803,8291749,-1,-113
,ServiceLog,alex,1417272428506,3G,HSDPA,1,250,2,7803,8291749,-1,-113
,ServiceLog,alex,1417272429730,3G,HSDPA,1,250,2,7803,8291749,-1,-113
513,Василеостровская 3,alex,1417272430088,3G,HSDPA,1,250,2,7803,8291749,-1,-113
